success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,task_order,participant,rt,stimulus,response,task_type,correct_response,correct_response_key,css_classes,size_condition,choices,correct,prompt_text,slider_start,Q0,Q1,Q2,Q3,file_name
NA,NA,NA,NA,NA,image-keyboard-response,259,2.0.0,202462,p2v0sgf8kc5,small_first,tiger,502,stimuli/32-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,261,2.0.0,203165,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,262,2.0.0,203751,p2v0sgf8kc5,small_first,tiger,585,stimuli/1-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,264,2.0.0,204454,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,265,2.0.0,205511,p2v0sgf8kc5,small_first,tiger,1055,stimuli/11-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,267,2.0.0,206213,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,268,2.0.0,207128,p2v0sgf8kc5,small_first,tiger,914,stimuli/34-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,270,2.0.0,207831,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,271,2.0.0,208355,p2v0sgf8kc5,small_first,tiger,523,stimuli/18-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,273,2.0.0,209057,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,274,2.0.0,209511,p2v0sgf8kc5,small_first,tiger,453,stimuli/12-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,276,2.0.0,210213,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,277,2.0.0,210812,p2v0sgf8kc5,small_first,tiger,597,stimuli/8-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,279,2.0.0,211514,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,280,2.0.0,212540,p2v0sgf8kc5,small_first,tiger,1025,stimuli/21-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,282,2.0.0,213243,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,283,2.0.0,213709,p2v0sgf8kc5,small_first,tiger,463,stimuli/34-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,285,2.0.0,214412,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,286,2.0.0,214873,p2v0sgf8kc5,small_first,tiger,460,stimuli/12-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,288,2.0.0,215575,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,289,2.0.0,216011,p2v0sgf8kc5,small_first,tiger,435,stimuli/24-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,291,2.0.0,216715,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,292,2.0.0,217219,p2v0sgf8kc5,small_first,tiger,501,stimuli/31-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,294,2.0.0,217922,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,295,2.0.0,218411,p2v0sgf8kc5,small_first,tiger,488,stimuli/14-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,297,2.0.0,219113,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,298,2.0.0,219782,p2v0sgf8kc5,small_first,tiger,668,stimuli/10-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,300,2.0.0,220485,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,301,2.0.0,221133,p2v0sgf8kc5,small_first,tiger,645,stimuli/32-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,303,2.0.0,221835,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,304,2.0.0,222343,p2v0sgf8kc5,small_first,tiger,506,stimuli/31-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,306,2.0.0,223045,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,307,2.0.0,223466,p2v0sgf8kc5,small_first,tiger,420,stimuli/14-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,309,2.0.0,224168,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,310,2.0.0,224928,p2v0sgf8kc5,small_first,tiger,758,stimuli/2-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,312,2.0.0,225631,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,313,2.0.0,226262,p2v0sgf8kc5,small_first,tiger,629,stimuli/8-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,315,2.0.0,226964,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,316,2.0.0,227484,p2v0sgf8kc5,small_first,tiger,519,stimuli/29-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,318,2.0.0,228186,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,319,2.0.0,228647,p2v0sgf8kc5,small_first,tiger,460,stimuli/1-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,321,2.0.0,229350,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,322,2.0.0,229760,p2v0sgf8kc5,small_first,tiger,409,stimuli/14-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,324,2.0.0,230462,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,325,2.0.0,230887,p2v0sgf8kc5,small_first,tiger,424,stimuli/5-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,327,2.0.0,231588,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,328,2.0.0,231996,p2v0sgf8kc5,small_first,tiger,406,stimuli/29-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,330,2.0.0,232698,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,331,2.0.0,233111,p2v0sgf8kc5,small_first,tiger,411,stimuli/34-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,333,2.0.0,233813,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,334,2.0.0,234277,p2v0sgf8kc5,small_first,tiger,462,stimuli/5-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,336,2.0.0,234979,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,337,2.0.0,235493,p2v0sgf8kc5,small_first,tiger,512,stimuli/32-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,339,2.0.0,236195,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,340,2.0.0,236601,p2v0sgf8kc5,small_first,tiger,405,stimuli/22-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,342,2.0.0,237304,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,343,2.0.0,237695,p2v0sgf8kc5,small_first,tiger,390,stimuli/16-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,345,2.0.0,238396,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,image-keyboard-response,346,2.0.0,238810,p2v0sgf8kc5,small_first,tiger,411,stimuli/29-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
NA,NA,NA,NA,NA,html-keyboard-response,348,2.0.0,239512,p2v0sgf8kc5,small_first,tiger,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/p2v0sgf8kc5_1772142136975.csv
